price,os,new,model_cpu,core,frequency_ghz,socket,ram_gb,ram_type,ram_ghz,model_gpu,vram_gb,storage_gb,mother_board,power_supply,estimation,link,general_score
2500,unknown,no,intel atom 230,0.0,0.0,unknown,4.0,unknown,0.0,gigabyte ga-622-32c,0.0,0.0,gigabyte b560m h,0.0,Хорошая,https://www.avito.ru/bratsk/nastolnye_kompyutery/sistemnyy_blok_7826854326?context=h4siaaaaaaaa_we_amd_ytoyontzojezoijsb2nhbfbyaw9yaxr5ijtioja7czoxoij4ijtzoje2oijfmxl4vly5nm1xowrynjdzijt9jnauat8aaaa,3.0
54990,unknown,no,intel core i5-12400,0.0,0.0,unknown,16.0,unknown,0.0,msi geforce rtx 3060 ti ventus 2x oc 8gb,0.0,0.0,asrock h510m-hdv,0.0,Плохая,https://www.avito.ru/tulskaya_oblast_pervomayskiy/nastolnye_kompyutery/igrovoy_pk_i5-12400rtx3060ti16gb_7883311759?slocation=621540&context=h4siaaaaaaaa_we_amd_ytoyontzojezoijsb2nhbfbyaw9yaxr5ijtioja7czoxoij4ijtzoje2oijfmxl4vly5nm1xowrynjdzijt9jnauat8aaaa,13.0
50000,unknown,no,amd ryzen 5 5500,0.0,0.0,unknown,16.0,unknown,0.0,nvidia geforce rtx2060 super founders edition 8gb,0.0,0.0,abit a-s78h,0.0,Плохая,https://www.avito.ru/krasnoyarsk/nastolnye_kompyutery/igrovoy_kompyuter_7816200490?slocation=621540&context=h4siaaaaaaaa_we_amd_ytoyontzojezoijsb2nhbfbyaw9yaxr5ijtioja7czoxoij4ijtzoje2oijfmxl4vly5nm1xowrynjdzijt9jnauat8aaaa,6.0
8500,unknown,no,intel core i5-4570,0.0,0.0,unknown,8.0,unknown,0.0,asus geforce gt 740 2gb,0.0,0.0,gigabyte ga-b85m-hd3 (rev. 1.0),0.0,Хорошая,https://www.avito.ru/novosibirsk/nastolnye_kompyutery/komp_i5-dlya_igrrabotyucheby_7850529720?context=h4siaaaaaaaa_we_amd_ytoyontzojezoijsb2nhbfbyaw9yaxr5ijtioja7czoxoij4ijtzoje2oijfmxl4vly5nm1xowrynjdzijt9jnauat8aaaa,3.7
15000,unknown,no,intel xeon e3-1230v2,0.0,0.0,unknown,12.0,unknown,0.0,gigabyte geforce gtx 1050 ti 4gb,0.0,0.0,asus b75m-plus,0.0,Плохая,https://www.avito.ru/sokolskoe/nastolnye_kompyutery/igrovoy_kompyuter_7904856983?context=h4siaaaaaaaa_we_amd_ytoyontzojezoijsb2nhbfbyaw9yaxr5ijtioja7czoxoij4ijtzoje2oijfmxl4vly5nm1xowrynjdzijt9jnauat8aaaa,5.0
5000,unknown,no,intel pentium 4,0.0,0.0,unknown,1.0,unknown,0.0,unknown,0.0,0.0,asus p4p800,0.0,Хорошая,https://www.avito.ru/moskva/nastolnye_kompyutery/asus_s-presso_s1-p112_3369246190?context=h4siaaaaaaaa_we_amd_ytoyontzojezoijsb2nhbfbyaw9yaxr5ijtioja7czoxoij4ijtzoje2oijfmxl4vly5nm1xowrynjdzijt9jnauat8aaaa,2.5
3500,unknown,no,intel core i3-2100,0.0,0.0,unknown,8.0,unknown,0.0,unknown,0.0,0.0,asrock h61 pro btc,0.0,Хорошая,https://www.avito.ru/rostov-na-donu/nastolnye_kompyutery/bystrye_ofisnye_pk_intel_na_i3_s_ssd-mnogo_7449719487?slocation=621540&context=h4siaaaaaaaa_we_amd_ytoyontzojezoijsb2nhbfbyaw9yaxr5ijtioja7czoxoij4ijtzoje2oijfmxl4vly5nm1xowrynjdzijt9jnauat8aaaa,4.5
44990,unknown,yes,intel core i7-10700,0.0,0.0,unknown,32.0,unknown,0.0,palit geforce rtx 3060 ti dual 8gb,0.0,0.0,amentmen x99h,0.0,Хорошая,https://www.avito.ru/ivanovo/nastolnye_kompyutery/igrovoy_pk_core_i7-10700_geforce_rtx_3060_ti_8_gb_ram_32_gb_7768398870?slocation=621540&context=h4siaaaaaaaa_we_amd_ytoyontzojezoijsb2nhbfbyaw9yaxr5ijtioja7czoxoij4ijtzoje2oijfmxl4vly5nm1xowrynjdzijt9jnauat8aaaa,15.0
154000,unknown,yes,amd ryzen 7 7800x3d,0.0,0.0,unknown,32.0,unknown,0.0,gigabyte geforce rtx 5070 eagle oc 12gb,0.0,0.0,asus prime b650m-k,0.0,Плохая,https://www.avito.ru/moskva_zelenograd/nastolnye_kompyutery/rtx_5070_ryzen_7_7800x3d_igrovoy_pk_7778673506?context=h4siaaaaaaaa_we_amd_ytoyontzojezoijsb2nhbfbyaw9yaxr5ijtioja7czoxoij4ijtzoje2oijfmxl4vly5nm1xowrynjdzijt9jnauat8aaaa,20.5
10000,unknown,no,intel core i7-3770,0.0,0.0,unknown,16.0,unknown,0.0,sinotex ninja geforce gt 730 4gb,0.0,0.0,esonic h61fhl,0.0,Нормальная,https://www.avito.ru/ekaterinburg/nastolnye_kompyutery/pk_bez_diskov_7883071594?context=h4siaaaaaaaa_we_amd_ytoyontzojezoijsb2nhbfbyaw9yaxr5ijtioja7czoxoij4ijtzoje2oijfmxl4vly5nm1xowrynjdzijt9jnauat8aaaa,7.0
23000,unknown,no,intel core i5-7400,0.0,0.0,unknown,8.0,unknown,0.0,nvidia geforce gtx 1060 6gb,0.0,0.0,asus ex-b150m-v3,0.0,Плохая,https://www.avito.ru/tomsk/nastolnye_kompyutery/igrovoy_pk_core_i58_gbgtx_1060_6_gbssd_hdd_7813977325?slocation=621540&context=h4siaaaaaaaa_we_amd_ytoyontzojezoijsb2nhbfbyaw9yaxr5ijtioja7czoxoij4ijtzoje2oijfmxl4vly5nm1xowrynjdzijt9jnauat8aaaa,6.5
10499,unknown,no,intel core i5-2400,0.0,0.0,unknown,8.0,unknown,0.0,nvidia geforce gtx 1050ti 4gb,0.0,0.0,asus p8h61-m le/usb3,0.0,Нормальная,https://www.avito.ru/tobolsk/nastolnye_kompyutery/igrovoy_pk_7926237992?slocation=621540&context=h4siaaaaaaaa_we_amd_ytoyontzojezoijsb2nhbfbyaw9yaxr5ijtioja7czoxoij4ijtzoje2oijfmxl4vly5nm1xowrynjdzijt9jnauat8aaaa,5.0
76990,unknown,yes,intel core i5-12600kf,0.0,0.0,unknown,16.0,unknown,0.0,gigabyte geforce rtx 5060 windforce max oc 8gb,0.0,0.0,gigabyte h610m k ddr4,0.0,Плохая,https://www.avito.ru/yaroslavl/nastolnye_kompyutery/igrovoy_i5_12600kf_rtx_5060_16_gb_ssd_7926773520?slocation=621540&context=h4siaaaaaaaa_we_amd_ytoyontzojezoijsb2nhbfbyaw9yaxr5ijtioja7czoxoij4ijtzoje2oijfmxl4vly5nm1xowrynjdzijt9jnauat8aaaa,15.0
8000,unknown,no,intel core i3-7100u,0.0,0.0,unknown,16.0,unknown,0.0,unknown,0.0,0.0,intel se7320sp2,0.0,Хорошая,https://www.avito.ru/saratov/nastolnye_kompyutery/hp_7826465277?slocation=621540&context=h4siaaaaaaaa_we_amd_ytoyontzojezoijsb2nhbfbyaw9yaxr5ijtioja7czoxoij4ijtzoje2oijfmxl4vly5nm1xowrynjdzijt9jnauat8aaaa,7.0
91800,unknown,yes,amd ryzen 7 5700x,0.0,0.0,unknown,32.0,unknown,0.0,palit geforce rtx 5070 infinity 3,0.0,0.0,unknown,0.0,Плохая,https://www.avito.ru/moskva/nastolnye_kompyutery/igrovoy_pk_rtx_5070_12_gb_ryzen_7_5700x_7756019845?context=h4siaaaaaaaa_we_amd_ytoyontzojezoijsb2nhbfbyaw9yaxr5ijtioja7czoxoij4ijtzoje2oijfmxl4vly5nm1xowrynjdzijt9jnauat8aaaa,17.5
19000,unknown,no,intel core i5-3470,0.0,0.0,unknown,16.0,unknown,0.0,palit geforce gtx 1060 dual fan 3gb,0.0,0.0,asus b75m-plus,0.0,Плохая,https://www.avito.ru/pskov/nastolnye_kompyutery/idealnyy_igrovoy_pk_gtx_1060_3g_i5-3470_16gb_1_7822148585?context=h4siaaaaaaaa_we_amd_ytoyontzojezoijsb2nhbfbyaw9yaxr5ijtioja7czoxoij4ijtzoje2oijfmxl4vly5nm1xowrynjdzijt9jnauat8aaaa,8.0
2000,unknown,no,intel core 2 quad q9450,0.0,0.0,unknown,4.0,unknown,0.0,nvidia geforce 9800 gx2,0.0,0.0,asus a55m-a/usb3,0.0,Хорошая,https://www.avito.ru/podolsk/nastolnye_kompyutery/ofisnyy_pk_7904691382?slocation=621540&context=h4siaaaaaaaa_we_amd_ytoyontzojezoijsb2nhbfbyaw9yaxr5ijtioja7czoxoij4ijtzoje2oijfmxl4vly5nm1xowrynjdzijt9jnauat8aaaa,2.0
600,unknown,no,intel core 2 duo e6600,0.0,0.0,unknown,6.0,unknown,0.0,amd vtx3d amd radeon r7 250 1gb,0.0,0.0,asrock 4core1600-dvi,0.0,Хорошая,https://www.avito.ru/astrahan/nastolnye_kompyutery/kompyuter_7473248233?context=h4siaaaaaaaa_we_amd_ytoyontzojezoijsb2nhbfbyaw9yaxr5ijtioja7czoxoij4ijtzoje2oijfmxl4vly5nm1xowrynjdzijt9jnauat8aaaa,3.0
6000,unknown,no,unknown,0.0,0.0,unknown,0.0,unknown,0.0,unknown,0.0,0.0,unknown,0.0,Хорошая,https://www.avito.ru/sankt-peterburg/nastolnye_kompyutery/apple_mac_mini_2012_7903524752?slocation=621540&context=h4siaaaaaaaa_we_amd_ytoyontzojezoijsb2nhbfbyaw9yaxr5ijtioja7czoxoij4ijtzoje2oijfmxl4vly5nm1xowrynjdzijt9jnauat8aaaa,0.0
11999,unknown,no,intel core i7-5930k,0.0,0.0,unknown,6.0,unknown,0.0,asus dual geforce gtx 1050 v2 2gb,0.0,0.0,gigabyte 8s651mp-rz,0.0,Плохая,https://www.avito.ru/volginskiy/nastolnye_kompyutery/igrovoy_kompyuter_7913242102?slocation=621540&context=h4siaaaaaaaa_we_amd_ytoyontzojezoijsb2nhbfbyaw9yaxr5ijtioja7czoxoij4ijtzoje2oijfmxl4vly5nm1xowrynjdzijt9jnauat8aaaa,6.5
1100,unknown,no,intel core i5-2300,0.0,0.0,unknown,4.0,unknown,0.0,unknown,0.0,0.0,acer h61h2-am v1.1,0.0,Хорошая,https://www.avito.ru/irkutsk/nastolnye_kompyutery/acer_veriton_2610_7882481646?context=h4siaaaaaaaa_we_amd_ytoyontzojezoijsb2nhbfbyaw9yaxr5ijtioja7czoxoij4ijtzoje2oijfmxl4vly5nm1xowrynjdzijt9jnauat8aaaa,2.0
30000,unknown,no,intel xeon e5-2680v3,0.0,0.0,unknown,32.0,unknown,0.0,amd amd radeon rx 580 8gb,0.0,0.0,angxun x99,0.0,Плохая,https://www.avito.ru/moskva/nastolnye_kompyutery/kompyuter_7905516300?slocation=621540&context=h4siaaaaaaaa_we_amd_ytoyontzojezoijsb2nhbfbyaw9yaxr5ijtioja7czoxoij4ijtzoje2oijfmxl4vly5nm1xowrynjdzijt9jnauat8aaaa,8.5
1999,unknown,no,intel core 2 duo e7300,0.0,0.0,unknown,4.0,unknown,0.0,unknown,0.0,0.0,basetech h61m,0.0,Хорошая,https://www.avito.ru/tomsk/nastolnye_kompyutery/pk_monitory_odnim_lotom_7867366973?context=h4siaaaaaaaa_we_amd_ytoyontzojezoijsb2nhbfbyaw9yaxr5ijtioja7czoxoij4ijtzoje2oijfmxl4vly5nm1xowrynjdzijt9jnauat8aaaa,1.0
9000,unknown,no,intel pentium gold g5400,0.0,0.0,unknown,8.0,unknown,0.0,intel arc a750 8gb,0.0,0.0,gigabyte h310m h 2.0 (rev. 1.0),0.0,Нормальная,https://www.avito.ru/sankt-peterburg/nastolnye_kompyutery/pk_mini_atx_pentium_gold_g5400_8gb_240gb_ssd_7844604594?context=h4siaaaaaaaa_we_amd_ytoyontzojezoijsb2nhbfbyaw9yaxr5ijtioja7czoxoij4ijtzoje2oijfmxl4vly5nm1xowrynjdzijt9jnauat8aaaa,4.5
25000,unknown,no,intel xeon e5-2680v4,0.0,0.0,unknown,16.0,unknown,0.0,nvidia geforce gtx 1660 super 6gb,0.0,0.0,huananzhi x99 qd4,0.0,Плохая,https://www.avito.ru/enem/nastolnye_kompyutery/igrovoy_sistemnyy_blok_7903958955?context=h4siaaaaaaaa_we_amd_ytoyontzojezoijsb2nhbfbyaw9yaxr5ijtioja7czoxoij4ijtzoje2oijfmxl4vly5nm1xowrynjdzijt9jnauat8aaaa,8.0
6000,unknown,no,intel core i5-4460,0.0,0.0,unknown,16.0,unknown,0.0,unknown,0.0,0.0,msi b85m-e45,0.0,Хорошая,https://www.avito.ru/moskva/nastolnye_kompyutery/kompyuter_sistemnyy_blok_bu_7837218628?slocation=621540&context=h4siaaaaaaaa_we_amd_ytoyontzojezoijsb2nhbfbyaw9yaxr5ijtioja7czoxoij4ijtzoje2oijfmxl4vly5nm1xowrynjdzijt9jnauat8aaaa,5.2
50000,unknown,yes,intel core i5-12400f,0.0,0.0,unknown,16.0,unknown,0.0,amd radeon rx 6600 8 gb xfx,0.0,0.0,gigabyte h610m h ddr4,0.0,Плохая,https://www.avito.ru/naberezhnye_chelny/nastolnye_kompyutery/novyy_kompyuter_i5-12400f_rx6600xt_7784746645?context=h4siaaaaaaaa_we_amd_ytoyontzojezoijsb2nhbfbyaw9yaxr5ijtioja7czoxoij4ijtzoje2oijfmxl4vly5nm1xowrynjdzijt9jnauat8aaaa,12.5
3000,unknown,no,intel core 2 duo e6550,0.0,0.0,unknown,8.0,unknown,0.0,gigabyte geforce gt 440 1gb,0.0,0.0,gigabyte ga-946gmx-s2 (rev. 1.0),0.0,Хорошая,https://www.avito.ru/smolensk/nastolnye_kompyutery/kompyuter_7846461925?context=h4siaaaaaaaa_we_amd_ytoyontzojezoijsb2nhbfbyaw9yaxr5ijtioja7czoxoij4ijtzoje2oiiysgliztbbruu0akq0c1fnijt9rqjb-z8aaaa,3.5
15000,unknown,no,intel core i7-2600k,0.0,0.0,unknown,32.0,unknown,0.0,matrox mga is-athena pci 2mb,0.0,0.0,msi zh77a-g41,0.0,Плохая,https://www.avito.ru/tula/nastolnye_kompyutery/igrovoy_kompyuter_1060_7828636857?slocation=621540&context=h4siaaaaaaaa_we_amd_ytoyontzojezoijsb2nhbfbyaw9yaxr5ijtioja7czoxoij4ijtzoje2oiiysgliztbbruu0akq0c1fnijt9rqjb-z8aaaa,9.5
48000,unknown,no,intel core i5-12400,0.0,0.0,unknown,16.0,unknown,0.0,unknown,0.0,0.0,gigabyte b760m ds3h ddr4,0.0,Плохая,https://www.avito.ru/moskva/nastolnye_kompyutery/igrovoy_kompyuter_7803383738?slocation=621540&context=h4siaaaaaaaa_we_amd_ytoyontzojezoijsb2nhbfbyaw9yaxr5ijtioja7czoxoij4ijtzoje2oiiysgliztbbruu0akq0c1fnijt9rqjb-z8aaaa,7.5
7000,unknown,no,amd athlon ii x4 640,0.0,0.0,unknown,8.0,unknown,0.0,gigabyte radeon r7 240 oc 2gb,0.0,0.0,asrock n68c-s ucc,0.0,Хорошая,https://www.avito.ru/kuybyshev/nastolnye_kompyutery/athlon_ii_x4_640_r7_200_2_gb_8_gb_ddr3_7805268725?context=h4siaaaaaaaa_we_amd_ytoyontzojezoijsb2nhbfbyaw9yaxr5ijtioja7czoxoij4ijtzoje2oiiysgliztbbruu0akq0c1fnijt9rqjb-z8aaaa,5.5
8900,unknown,no,intel celeron n5095,0.0,0.0,unknown,8.0,unknown,0.0,unknown,0.0,0.0,asrock 775vm8,0.0,Нормальная,https://www.avito.ru/volgogradskaya_oblast_volzhskiy/nastolnye_kompyutery/nettop_celeron_n5095_8_gb_7822607786?slocation=621540&context=h4siaaaaaaaa_we_amd_ytoyontzojezoijsb2nhbfbyaw9yaxr5ijtioja7czoxoij4ijtzoje2oiiysgliztbbruu0akq0c1fnijt9rqjb-z8aaaa,4.5
100000,unknown,no,intel core i5-14400f,0.0,0.0,unknown,32.0,unknown,0.0,palit geforce rtx 5060 dual 8gb,0.0,0.0,gigabyte h610m,0.0,Плохая,https://www.avito.ru/moskva/nastolnye_kompyutery/igrovoy_pk_i5_14400f_etc_5060_280_gts_7902961244?context=h4siaaaaaaaa_we_amd_ytoyontzojezoijsb2nhbfbyaw9yaxr5ijtioja7czoxoij4ijtzoje2oiiysgliztbbruu0akq0c1fnijt9rqjb-z8aaaa,16.5
30599,unknown,yes,amd ryzen 5 7500f,0.0,0.0,unknown,64.0,unknown,0.0,msi geforce rtx 5060 ti gaming trio,0.0,0.0,msi b650m gaming plus wifi,0.0,Хорошая,https://www.avito.ru/cheboksary/nastolnye_kompyutery/igrovye_pk_na_zakaz_ot_chebpc_7620674960?slocation=621540&context=h4siaaaaaaaa_we_amd_ytoyontzojezoijsb2nhbfbyaw9yaxr5ijtioja7czoxoij4ijtzoje2oiiysgliztbbruu0akq0c1fnijt9rqjb-z8aaaa,18.5
76000,unknown,no,intel core i5-12400f,0.0,0.0,unknown,16.0,unknown,0.0,palit geforce rtx 5060 dual 8gb,0.0,0.0,asus prime b760m-r d4,0.0,Плохая,https://www.avito.ru/moskva/nastolnye_kompyutery/prodam_igrovoy_pk._i5-12400f_rtx5060_7805468905?context=h4siaaaaaaaa_we_amd_ytoyontzojezoijsb2nhbfbyaw9yaxr5ijtioja7czoxoij4ijtzoje2oiiysgliztbbruu0akq0c1fnijt9rqjb-z8aaaa,15.5
1300,unknown,no,intel core i3-2100,0.0,0.0,unknown,4.0,unknown,0.0,unknown,0.0,0.0,ecs h61h2-m13 (v2.0),0.0,Хорошая,https://www.avito.ru/kemerovo/nastolnye_kompyutery/mini_kompyuter_7891341348?context=h4siaaaaaaaa_we_amd_ytoyontzojezoijsb2nhbfbyaw9yaxr5ijtioja7czoxoij4ijtzoje2oiiysgliztbbruu0akq0c1fnijt9rqjb-z8aaaa,3.0
17000,unknown,no,amd ryzen 3 1200,0.0,0.0,unknown,8.0,unknown,0.0,gigabyte geforce gtx 1050 d5 2g,0.0,0.0,gigabyte b350 ga-ab350m-d3v,0.0,Плохая,https://www.avito.ru/berdsk/nastolnye_kompyutery/igrovoy_kompyuter_s_monitorom_i_myshkoy_7868643066?slocation=621540&context=h4siaaaaaaaa_we_amd_ytoyontzojezoijsb2nhbfbyaw9yaxr5ijtioja7czoxoij4ijtzoje2oiiysgliztbbruu0akq0c1fnijt9rqjb-z8aaaa,7.5
7000,unknown,no,intel core i5-3450,0.0,0.0,unknown,4.0,unknown,0.0,palit geforce gtx 650 1gb,0.0,0.0,gigabyte ga-b75m-d3v (rev. 2.0),0.0,Хорошая,https://www.avito.ru/nizhniy_novgorod/nastolnye_kompyutery/sistemnyy_blok_intel_i5_s_monitorom_bu_7649508307?slocation=621540&context=h4siaaaaaaaa_we_amd_ytoyontzojezoijsb2nhbfbyaw9yaxr5ijtioja7czoxoij4ijtzoje2oiiysgliztbbruu0akq0c1fnijt9rqjb-z8aaaa,3.0
60000,unknown,no,intel core i5-11400f,0.0,0.0,unknown,32.0,unknown,0.0,gigabyte geforce rtx 4060 eagle oc ice 8gb,0.0,0.0,msi mag b560 tomahawk wifi,0.0,Плохая,https://www.avito.ru/aramil/nastolnye_kompyutery/igrovoy_pk_rtx_4060_8_gb_7596333451?context=h4siaaaaaaaa_we_amd_ytoyontzojezoijsb2nhbfbyaw9yaxr5ijtioja7czoxoij4ijtzoje2oiiysgliztbbruu0akq0c1fnijt9rqjb-z8aaaa,16.0
28900,unknown,no,intel core i7,0.0,0.0,unknown,16.0,unknown,0.0,msi geforce gtx 1660 super miner 6gb,0.0,0.0,unknown,0.0,Нормальная,https://www.avito.ru/sankt-peterburg/nastolnye_kompyutery/igrovoy_pk_core_i7_geforce_gtx_1660_super_6_gb_ram_16_gb_4584700874?context=h4siaaaaaaaa_we_amd_ytoyontzojezoijsb2nhbfbyaw9yaxr5ijtioja7czoxoij4ijtzoje2oiiysgliztbbruu0akq0c1fnijt9rqjb-z8aaaa,10.5
8000,unknown,no,amd phenom ii x6 1055t,0.0,0.0,unknown,8.0,unknown,0.0,asus geforce gtx 750 ti 2gb,0.0,0.0,gigabyte ga-ma770t-es3 (rev. 1.0),0.0,Хорошая,https://www.avito.ru/pechory/nastolnye_kompyutery/kompyuter_7532792144?slocation=621540&context=h4siaaaaaaaa_we_amd_ytoyontzojezoijsb2nhbfbyaw9yaxr5ijtioja7czoxoij4ijtzoje2oiiysgliztbbruu0akq0c1fnijt9rqjb-z8aaaa,3.5
10500,unknown,no,intel core i5-3450,0.0,0.0,unknown,8.0,unknown,0.0,nvidia geforce gt 650m 2gb,0.0,0.0,lenovo h405,0.0,Нормальная,https://www.avito.ru/balashiha/nastolnye_kompyutery/sistemnyy_blok_4509530651?context=h4siaaaaaaaa_we_amd_ytoyontzojezoijsb2nhbfbyaw9yaxr5ijtioja7czoxoij4ijtzoje2oiiysgliztbbruu0akq0c1fnijt9rqjb-z8aaaa,4.5
10571,unknown,unknown,unknown,0.0,0.0,unknown,0.0,unknown,0.0,unknown,0.0,0.0,unknown,0.0,Нормальная,https://www.ozon.ru/product/lenovo-sistemnyy-blok-kompyuter-lenovo-m715-sff-amd-a8-8670e-ram-8-gb-ssd-120-gb-amd-radeon-1802282689/?at=nrtrndyontoz0w0ruyamojeix84n2ofgj7lznsn3gx7k,0.0
9084,windows 10 pro,unknown,amd pro a8-8650b,4.0,3200.0,unknown,16.0,ddr3,0.0,amd radeon r7,0.0,0.0,amd,240.0,Нормальная,https://www.ozon.ru/product/lenovo-sistemnyy-blok-lenovo-m79-amd-pro-a8-8650b-ram-16-gb-hdd-500-gb-amd-radeon-r7-windows-10-pro-2624489109/?at=99treqpb8tnaqx5qsy9w66et5qrkweiwe4ew3fokba3x,7.2
5835,windows 10 pro,unknown,amd pro a8-8650b,4.0,3200.0,unknown,4.0,ddr3,0.0,amd radeon r7,0.0,0.0,amd,240.0,Хорошая,https://www.ozon.ru/product/lenovo-sistemnyy-blok-lenovo-m79-amd-pro-a8-8650b-ram-4-gb-hdd-500-gb-amd-radeon-r7-windows-10-pro-2624488613/?at=vvtzoyramieknxwzckjp66qh7lgnxaue36pvoh8babbr,4.2
7022,windows 10 pro,unknown,amd pro a8-8650b,4.0,3200.0,unknown,8.0,ddr3,0.0,amd radeon r7,0.0,0.0,amd,240.0,Хорошая,https://www.ozon.ru/product/lenovo-sistemnyy-blok-lenovo-m79-amd-pro-a8-8650b-ram-8-gb-hdd-500-gb-amd-radeon-r7-windows-10-pro-2624488850/?at=k2tozbpqgt4zed9juxo1adqs8vbwkjcl1jelsxjxwlg,5.7
12268,windows 10 pro,unknown,amd a10-7800,4.0,3500.0,unknown,16.0,ddr3,0.0,amd radeon r7,0.0,240.0,amd,240.0,Плохая,https://www.ozon.ru/product/lenovo-sistemnyy-blok-kompyuter-pk-amd-a10-7800-ram-16-gb-ssd-240-gb-amd-radeon-r7-windows-10-3006864840/?at=x6tpov3aztqzw83zueqq3a1ijknr2lhkjmevmin95dyy,9.2
11689,windows 10 pro,unknown,amd a8 8670e,4.0,2800.0,unknown,8.0,ddr4,0.0,amd radeon r7,0.0,240.0,amd,200.0,Нормальная,https://www.ozon.ru/product/lenovo-sistemnyy-blok-amd-a8-8670e-ram-8-gb-ssd-240-gb-amd-radeon-r7-windows-10-pro-chernyy-matovyy-2854180223/?at=xqtkokzymc884woni9x2dgzcr4l5x4cprqr8gfv0pyp2,7.5
3335,freedos,unknown,amd a10-6700,4.0,4300.0,unknown,0.0,ddr3,0.0,amd radeon r7,0.0,0.0,amd,240.0,Хорошая,https://www.ozon.ru/product/lenovo-sistemnyy-blok-kompyuter-pk-amd-a10-6700-ram-otsutstvuet-amd-radeon-r7-freedos-chernyy-3006869038/?at=lrt6nevzlikmdv4kcqrd2peiz0pxqvtoenrp9hpnjgob,4.7
13509,windows 10 pro,unknown,amd a8 8670e,4.0,3300.0,unknown,8.0,ddr4,0.0,amd radeon r7,1.0,0.0,amd b350,180.0,Плохая,https://www.ozon.ru/product/lenovo-sistemnyy-blok-kompyuter-lenovo-m715-sff-amd-a8-8670e-ram-8-gb-ssd-480-gb-amd-radeon-2038761032/?at=a6tgaozwjc5p28mxcxwkbw3hwzoqqzcdbzwx2fq9np2a,9.0
10100,windows 10 pro,unknown,amd pro a8-8650b,4.0,3900.0,unknown,16.0,ddr3,0.0,amd radeon r7,0.0,0.0,amd,240.0,Нормальная,https://www.ozon.ru/product/lenovo-sistemnyy-blok-kompyuter-pk-amd-pro-a8-8650b-ram-16-gb-ssd-120-gb-amd-radeon-r7-windows-10-3006866658/?at=lrt6nevzlikkzwzkfol9xk7h3xd2dxiem7zj9cermklg,8.2
41166,unknown,unknown,intel core i5-3470,2.0,3000.0,unknown,8.0,ddr3,0.0,amd radeon rx 560 (4 гб),4.0,960.0,intel,400.0,Плохая,https://www.ozon.ru/product/robotcomp-sistemnyy-blok-orion-white-intel-core-i5-3470-ram-8-gb-ssd-960-gb-amd-radeon-rx-560-4-567178629/?at=ozt63y0zkibxeky7ig059zmiybaxlyuglwpvltllo29v,11.2
19807,windows 10 pro,unknown,amd a8 8670e,4.0,3300.0,unknown,16.0,ddr4,0.0,amd radeon r7,1.0,0.0,amd b350,180.0,Хорошая,https://www.ozon.ru/product/lenovo-sistemnyy-blok-kompyuter-lenovo-m715-sff-amd-a8-8670e-ram-16-gb-ssd-480-gb-amd-radeon-2038761536/?at=lrt6nevzliky2z5ltn7rpqltyq8g7mt4rlrg2cyrnoev,10.5
16222,windows,unknown,amd a10-7800,4.0,3500.0,unknown,16.0,ddr3,0.0,amd radeon r7,0.0,1000.0,amd a78,450.0,Хорошая,https://www.ozon.ru/product/sistemnyy-blok-polnostyu-novyy-kompyuter-s-windows-7-i-10-odnovremenno-amd-a10-7800-ram-16-gb-ssd-2719840632/?at=08tywbl3jcjd0owrcmrvwzws3mamvxcdz4gzmtezvqeq,13.7
11672,windows,unknown,amd pro a8-8650b,4.0,3500.0,unknown,16.0,ddr3,0.0,amd radeon r7,0.0,256.0,amd,0.0,Нормальная,https://www.ozon.ru/product/sistemnyy-blok-amd-pro-a8-8650b-ram-16-gb-ssd-256-gb-amd-radeon-r7-windows-chernyy-1876130014/?at=vvtzoyramiozb58muqowebqhpk2e2qigjaxwwibjarzv,9.2
7664,windows 10 pro,unknown,amd a10-7800,4.0,3500.0,unknown,8.0,ddr3,0.0,amd radeon r7,0.0,256.0,amd,0.0,Хорошая,https://www.ozon.ru/product/lenovo-sistemnyy-blok-m79-matx-amd-a10-7800-ram-8-gb-ssd-256-gb-amd-radeon-r7-windows-10-pro-chernyy-1029674215/?at=nrtrndyont4vygqpt9yyggzfokgwolugzbry0igylb5a,7.7
14826,windows,unknown,amd a8-8650,4.0,3200.0,unknown,16.0,ddr3,0.0,amd radeon r7,0.0,1012.0,amd a78,0.0,Хорошая,https://www.ozon.ru/product/sistemnyy-blok-polnostyu-novyy-kompyuter-s-windows-7-i-10-odnovremenno-amd-a8-8650-ram-16-gb-ssd-2719664878/?at=y7tj2l4x5h0vpjwlu4on9j1fgrrgnmuxlovbgte48eyn,10.7
16615,windows 10 pro,unknown,amd a10-6700,4.0,4300.0,unknown,8.0,ddr3,0.0,amd radeon r7,0.0,0.0,amd,240.0,Плохая,https://www.ozon.ru/product/lenovo-sistemnyy-blok-kompyuter-pk-amd-a10-6700-ram-8-gb-ssd-512-gb-amd-radeon-r7-windows-10-3006864236/?at=y7tj2l4x5hz3w1loimqwy26iyrvqw7fpqp0zvh6vlrkn,6.7
